AMP ID,Objective,Organizations and Project ID,Project Description,Project Title,Status,Actual Completion Date,Actual Start Date,Original Completion Date,Proposed Start Date,Country,District,Implementation Level,Region,Zone,Donor Agency,Donor Group,Donor Type,Financing Instrument,Funding Organization Id,Funding Status,Type Of Assistance,Primary Sector,Primary Sector Sub-Sector,Primary Sector Sub-Sub-Sector,Secondary Sector,Secondary Sector Sub-Sector,Secondary Sector Sub-Sub-Sector,Responsible Organization,National Planning Objectives,National Planning Objectives Level 1,National Planning Objectives Level 2,National Planning Objectives Level 3,Proposed Project Amount,2005 Actual Commitments,2005 Actual Disbursements,2005 Planned Commitments,2005 Planned Disbursements,2006 Actual Commitments,2006 Actual Disbursements,2006 Planned Commitments,2006 Planned Disbursements,2007 Actual Commitments,2007 Actual Disbursements,2007 Planned Commitments,2007 Planned Disbursements,2008 Actual Commitments,2008 Actual Disbursements,2008 Planned Commitments,2008 Planned Disbursements,2009 Actual Commitments,2009 Actual Disbursements,2009 Planned Commitments,2009 Planned Disbursements,2010 Actual Commitments,2010 Actual Disbursements,2010 Planned Commitments,2010 Planned Disbursements,2011 Actual Commitments,2011 Actual Disbursements,2011 Planned Commitments,2011 Planned Disbursements,2012 Actual Commitments,2012 Actual Disbursements,2012 Planned Commitments,2012 Planned Disbursements,2013 Actual Commitments,2013 Actual Disbursements,2013 Planned Commitments,2013 Planned Disbursements,2014 Actual Commitments,2014 Actual Disbursements,2014 Planned Commitments,2014 Planned Disbursements,2015 Actual Commitments,2015 Actual Disbursements,2015 Planned Commitments,2015 Planned Disbursements,Actual Commitments,Actual Disbursements,Planned Commitments,Planned Disbursements
  87283391, , , ,Projet d'Appui à la Production Agricole au Tchad (PAPAT),Ongoing,,15/03/2013,31/12/2017,15/03/2013,Chad, ,National, , ," - Fonds pour l'Environnement Mondial
 - Fonds pour les pays moins avancés
 - IDA/Banque Mondiale"," - Autres Multilatéraux
 - Groupe Banque Mondiale",Multilatéral," - Aides, Dons & Subventions
 - Assistance Technique", ,Financement Acquis,Don,SECTEUR PRIMAIRE,"AGRICULTURE, SYLVICULTURE ET PECHE", , , , ,Agriculture et Environnement,Axe 1: Développement de l’offre de production et des opportunités d’emplois décent,Axe 1: Développement de l’offre de production et des opportunités d’emplois décent,1.1 Développement du secteur rural et sécurité alimentaire,1.1.2 Productions végétales, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34000000,819588,0,0,0,191940,0,0,0,0,0,2831791.58,34000000,1011528,0,2831791.58
  872833128, , , ,Projet d'Amélioration de la Résilience des Systèmes Agricoles au Tchad (PARSAT),Ongoing,,,,,Chad, ,National, , ," - Fonds International de Développement Agricole
 - Fonds pour l'Environnement Mondial"," - Groupe Banque Mondiale
 - Système des Nations Unies",Multilatéral," - Aides, Dons & Subventions
 - Prêt (Bailleur)", ," - Financement Acquis
 - Financement en Négociation"," - Don
 - Prêt",SECTEUR PRIMAIRE,"AGRICULTURE, SYLVICULTURE ET PECHE", , , , ,Agriculture et Environnement,Axe 1: Développement de l’offre de production et des opportunités d’emplois décent,Axe 1: Développement de l’offre de production et des opportunités d’emplois décent,1.1 Développement du secteur rural et sécurité alimentaire,1.1.2 Productions végétales, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17200000,0,0,2600000,0,0,0,0,0,0,0,0,0,0,0,0,5200532.534,0,0,0,0,0,0,377572.21,22400532.534,0,0,2977572.21
  872833527, ,, ,Cartographie des bureaux de vote,Ongoing,,27/09/2013,31/12/2014,,Chad, ,National, , ,Ambassade des Etats-Unis d'Amérique,Etats-Unis d'Amérique,Bilatéral,"Aides, Dons & Subventions", ,Financement Acquis,Don,SECTEUR QUATERNAIRE,ACTIVITES D'ADMINISTRATION PUBLIQUE, ,100 - INFRASTRUCTURE ET SERVICES SOCIAUX,150 - GOUVERNEMENT ET SOCIETE CIVILE, ,Administration du territoire et Sécurité Publique,Axe 4: Amélioration de la gouvernance,Axe 4: Amélioration de la gouvernance,"4.3 Promotion des droits humains, de la paix et de la cohésion sociale","4.3.1 Promotion des droits humains, de la paix et de la cohésion sociale",90000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90000,0,0,0,0,90000,0,0,0,0,0,0,90000,90000,0,0
  872833359, , , ,Programme de Partenariat du Secteur Coton en Afrique de l'Ouest,Planned,,02/04/2014,31/03/2018,02/04/2014,Chad, ,National, , ,Ambassade des Etats-Unis d'Amérique,Etats-Unis d'Amérique,Bilatéral, , , , ,SECTEUR PRIMAIRE,"AGRICULTURE, SYLVICULTURE ET PECHE",1011 - Agriculture de rente et industrielle, , , ,Affaires Etrangères et de L'Intégration Africaine,Axe 1: Développement de l’offre de production et des opportunités d’emplois décent,Axe 1: Développement de l’offre de production et des opportunités d’emplois décent,1.5 Recherche et développement (R&D),1.5.1 Recherche et développement (R&D), ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  872833371, , , ,Aides Alimentaires et Humanitaires,Ongoing,,01/01/2014,31/12/2014,01/01/2014,Chad, ,National, , ,Ambassade des Etats-Unis d'Amérique,Etats-Unis d'Amérique,Bilatéral,"Aides, Dons & Subventions", ,Financement Acquis,Don,SECTEUR QUATERNAIRE,AUTRES ACTIVITES DE SERVICES AUX MENAGES,Activités de services personnels et collectifs,500 - AIDE-PROGRAMME ET AIDE SOUS FORME DE PRODUITS,520 - Aide alimentaire à des fins de développement/aide à la sécurité alimentaire,52010 - Programmes de sécurité et d’aide alimentaire, ,Axe 3: Protection de l'environnement et adaptation aux changements climatiques,Axe 3: Protection de l'environnement et adaptation aux changements climatiques,3.3 Prévention et gestion des risques et catastrophes naturelles,3.3.1 Prévention et gestion des risques et catastrophes naturelles,132642500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132642500,114901348.602,0,0,0,0,0,0,132642500,114901348.602,0,0
  872833250, ,CTD 1158 (Agence Française de Développement), ,Programme d'appui structurant au développement pastoral (PASTOR),Under Study,,,,01/12/2015,Chad, ,National, , ,Agence Française de Développement,France,Bilatéral,"Aides, Dons & Subventions", ,Financement en Négociation,Don,SECTEUR PRIMAIRE,"AGRICULTURE, SYLVICULTURE ET PECHE", , , , ,Elevage et Hydraulique,Axe 1: Développement de l’offre de production et des opportunités d’emplois décent,Axe 1: Développement de l’offre de production et des opportunités d’emplois décent,1.1 Développement du secteur rural et sécurité alimentaire, ,7428733.245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7428733.245,0,0,0,7428733.245,0
  872833390, , , ,Développement urbain et amélioration de l'habitat,Ongoing,,01/01/2012,31/12/2015,,Chad, ,National, , ,Programme des Nations Unies pour le Développement,Système des Nations Unies,Multilatéral,"Aides, Dons & Subventions", ,Financement Acquis,Don,SECTEUR QUATERNAIRE,SANTE ET ACTION SOCIALE,Activités de santé humaine et d'action sociale, , , ,"Aménagement Territoire, de l'Urbanisme et de l'Habitat","Axe 2: Mobilisation et valorisation du capital humain et la lutte contre les inégalités, la pauvreté et l’exclusion sociales","Axe 2: Mobilisation et valorisation du capital humain et la lutte contre les inégalités, la pauvreté et l’exclusion sociales",2.7 Habitat,2.7.1 Habitat, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1602969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1602969,0,0,0
  872833386, , , ,Promotion des énergies renouvelables,Planned,,01/03/2015,31/12/2015,,Chad, ,National, , ,Programme des Nations Unies pour le Développement,Système des Nations Unies,Multilatéral,"Aides, Dons & Subventions", ,Financement en Négociation,Don,SECTEUR SECONDAIRE, , , , , ,"Pétrole, Energie et Mines",Axe 3: Protection de l'environnement et adaptation aux changements climatiques,Axe 3: Protection de l'environnement et adaptation aux changements climatiques,3.4 Lutte contre la désertification et conservation de la biodiversité,3.4.1 Lutte contre la désertification et conservation de la biodiversité, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,822000,0,0,0,822000,0,0,0
  872833254, , , ,Aide humanitaire d'urgence aux tchadiens rapatries de la RCA," - Closed
 - Ongoing",,,31/12/2014,23/06/2014,Chad, ,National, , ,Banque Africaine de Développement,Groupe Banque Africaine de Développement,Multilatéral,"Aides, Dons & Subventions", ,Financement Acquis,Don,SECTEUR QUATERNAIRE,SANTE ET ACTION SOCIALE,Activités de santé humaine et d'action sociale, , , ,Plan et Coopération Internationale,"Axe 2: Mobilisation et valorisation du capital humain et la lutte contre les inégalités, la pauvreté et l’exclusion sociales","Axe 2: Mobilisation et valorisation du capital humain et la lutte contre les inégalités, la pauvreté et l’exclusion sociales",2.3 Nutrition,2.3.1 Nutrition,989887.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,989887.05,0,0,1029587.961,0,0,0,0,989887.05,0,0,1029587.961
  872833299, , , ,Table ronde PNSA,Closed,,,,,Chad, ,National, , ,Banque Africaine de Développement,Groupe Banque Africaine de Développement,Multilatéral,Assistance Technique, ,Financement Acquis,Don,SECTEUR SECONDAIRE,"PRODUCTION ET DISTRIBUTION ELECTRICITE, GAZ ET EAU",Production et distribution d'électricité gaz et eau, , , ,Plan et Coopération Internationale,Axe 1: Développement de l’offre de production et des opportunités d’emplois décent,Axe 1: Développement de l’offre de production et des opportunités d’emplois décent,1.1 Développement du secteur rural et sécurité alimentaire,1.1.1 Eau productive,213168.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213168.78,0,0,10025.586,0,0,0,0,213168.78,0,0,10025.586
  87283343, , , ,Projet Réhabilitation et Extension du réseau N'Djamena,Closed,,,,,Chad, ,Régionale,SALAMAT (Amtiman), ,Etat,Gouvernement,Gouvernement,Contrepartie du Gvt, ,Financement Acquis,Financement intérieur public (Etat),SECTEUR SECONDAIRE,Pétrole et Energie, , , , ,"Pétrole, Energie et Mines",Axe 1: Développement de l’offre de production et des opportunités d’emplois décent,Axe 1: Développement de l’offre de production et des opportunités d’emplois décent, , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000000,0,0,0
  87283352, , , ,Unité de Mise en Œuvre du Cadre Intégré (UMOCI/T) et à l'Intégration du Commerce ds les priorités de dévpt du Tchad,Closed,30/06/2014,22/10/2011,30/06/2014,22/10/2011,Chad, ,National, , ,Etat,Gouvernement,Gouvernement,Contrepartie du Gvt, ,Financement Acquis,Financement intérieur public (Etat),SECTEUR TERTIAIRE,Commerce, , , , ,"Economie, Commerce & Développement Touristique",Axe 1: Développement de l’offre de production et des opportunités d’emplois décent,Axe 1: Développement de l’offre de production et des opportunités d’emplois décent,1.3 Développement du secteur privé,1.3.4 Secteur Commerce, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200000,0,0,0
  872833383, , , ,Programme d'appui institutionnel au CNLS,Ongoing,,01/03/2013,31/12/2015,,Chad, ,National, , ,Programme des Nations Unies pour le Développement,Système des Nations Unies,Multilatéral,"Aides, Dons & Subventions", ,Financement Acquis,Don,SECTEUR QUATERNAIRE,SANTE ET ACTION SOCIALE,Activités de santé humaine et d'action sociale, , , ,Primature,"Axe 2: Mobilisation et valorisation du capital humain et la lutte contre les inégalités, la pauvreté et l’exclusion sociales","Axe 2: Mobilisation et valorisation du capital humain et la lutte contre les inégalités, la pauvreté et l’exclusion sociales",2.6 Population,2.6.1 Population, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  872833393, , ,Une part importante de cet appui est consacrée à la mise en place des plateformes multifonctionnelles portées par le Ministère de l&#39;Agriculture et de l&#39;Environnement,Consolidation de la paix et gouvernance au sahel,Closed,,08/07/2013,31/12/2014,,Chad, ,National, , ,Programme des Nations Unies pour le Développement,Système des Nations Unies,Multilatéral,"Aides, Dons & Subventions", ,Financement Acquis,Don,SECTEUR QUATERNAIRE,SANTE ET ACTION SOCIALE,Activités de santé humaine et d'action sociale, , , ,Etat,Axe 4: Amélioration de la gouvernance,Axe 4: Amélioration de la gouvernance,"4.3 Promotion des droits humains, de la paix et de la cohésion sociale","4.3.1 Promotion des droits humains, de la paix et de la cohésion sociale", ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  872833397, , ,Une part importante de cet appui est consacrée à la mise en place des plateformes multifonctionnelles portées par le Ministère de l&#39;Agriculture et de l&#39;Environnement,Renforcement de la sécurité humaine et de la résilience communautaire,Ongoing,,01/03/2014,28/02/2015,,Chad, ,National, , ,Programme des Nations Unies pour le Développement,Système des Nations Unies,Multilatéral,"Aides, Dons & Subventions", ,Financement Acquis,Don,SECTEUR QUATERNAIRE,SANTE ET ACTION SOCIALE,Activités de santé humaine et d'action sociale, , , ,Etat,Axe 4: Amélioration de la gouvernance,Axe 4: Amélioration de la gouvernance,"4.3 Promotion des droits humains, de la paix et de la cohésion sociale","4.3.1 Promotion des droits humains, de la paix et de la cohésion sociale", ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  872833410, , , ,Prevention des conflits par la stabilisation des communautés,Closed,,01/01/2013,31/12/2014,,Chad, ,National, , ,Programme des Nations Unies pour le Développement,Système des Nations Unies,Multilatéral," - Aides, Dons & Subventions
 - Assistance Technique", ,Financement Acquis,Don,SECTEUR QUATERNAIRE,SANTE ET ACTION SOCIALE,Activités de santé humaine et d'action sociale, , , ,Etat,Axe 4: Amélioration de la gouvernance,Axe 4: Amélioration de la gouvernance,"4.3 Promotion des droits humains, de la paix et de la cohésion sociale","4.3.1 Promotion des droits humains, de la paix et de la cohésion sociale", ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,991000,0,0,0,0,200000,0,207517,0,0,0,0,991000,200000,0,207517
  872833385, , , ,Projet Réseau de télécommunication haut débit d'Afrique centrale à fibres optiques (Central African Backbone - CAB 1),Ongoing,,27/07/2010,15/03/2016,27/07/2010,Chad, ,National, , ,IDA/Banque Mondiale,Groupe Banque Mondiale,Multilatéral,"Aides, Dons & Subventions", ,Financement Acquis,Don,SECTEUR TERTIAIRE,POSTES ET TELECOMMUNICATIONS,Postes et Télécommunications,200 - INFRASTRUCTURE ET SERVICES ÉCONOMIQUES,220 - COMMUNICATIONS,22040 - Technologies de l’information et de la communication (TIC),Postes & Nouvelles Technologie de l'Information,Axe 1: Développement de l’offre de production et des opportunités d’emplois décent,Axe 1: Développement de l’offre de production et des opportunités d’emplois décent,1.4 Développement des infrastructures économiques de base,1.4.3 Technologies de l’Information et de la Communication,9000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9000000,0,0,0,0,842825,0,0,0,878830,0,0,0,0,0,0,0,0,0,0,0,0,0,714555.408,9000000,1721655,0,714555.408
  872833129, , , ,Projet d'Appui à la Réforme du Secteur de l'Education au Tchad (PARSET II),Ongoing,,01/08/2014,31/10/2018,01/08/2014,Chad, ,National, , ,IDA/Banque Mondiale,Groupe Banque Mondiale,Multilatéral,"Aides, Dons & Subventions", ,Financement en Négociation,Don,SECTEUR QUATERNAIRE,Education nationale, , , , ,Education Nationale,"Axe 2: Mobilisation et valorisation du capital humain et la lutte contre les inégalités, la pauvreté et l’exclusion sociales","Axe 2: Mobilisation et valorisation du capital humain et la lutte contre les inégalités, la pauvreté et l’exclusion sociales",2.1 Éducation,"2.1.1 Enseignement primaire, moyen, secondaire général, technique et professionnel",15000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000000,132408,0,0,0,0,0,3775722.106,15000000,132408,0,3775722.106
  872833392, , , ,Projet de Renforcement de la Société Civile dans le processus de la Gouvernance-SENAREC,Ongoing,,01/04/2013,10/11/2015,13/11/2012,Chad, ,National, , ,IDA/Banque Mondiale,Groupe Banque Mondiale,Multilatéral,Assistance Technique, ,Financement Acquis,Don,SECTEUR QUATERNAIRE,ACTIVITES D'ADMINISTRATION PUBLIQUE,Activités d'administration publique,100 - INFRASTRUCTURE ET SERVICES SOCIAUX,"151 - Gouvernement et société civile, général",15110 - Politiques publiques et gestion administrative,Plan et Coopération Internationale,Axe 4: Amélioration de la gouvernance,Axe 4: Amélioration de la gouvernance,4.1 Modernisation de l'État et réforme de la fonction publique,4.1.1 Modernisation de l’État et reforme de la fonction publique, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488000,0,0,0,0,90496,0,0,0,142637,0,0,0,0,0,566358.316,488000,233133,0,566358.316
  87283372, ,CTD 1155 (Agence Française de Développement), ,Projet d'appui à la régulation de la microfinance au Tchad (PARMIT),Ongoing,,01/10/2013,31/12/2018,01/10/2013,Chad, ,National, , ,Agence Française de Développement,France,Bilatéral,"Aides, Dons & Subventions", ,Financement Acquis,Don,SECTEUR TERTIAIRE,ACTIVITES FINANCIERES, ,200 - INFRASTRUCTURE ET SERVICES ÉCONOMIQUES,240 - BANQUES ET SERVICES FINANCIERS, ,Finances et Budget,Axe 1: Développement de l’offre de production et des opportunités d’emplois décent,Axe 1: Développement de l’offre de production et des opportunités d’emplois décent,1.3 Développement du secteur privé,1.3.1 Promotion des PME,2624000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2624000,0,0,0,0,0,0,0,0,0,0,943930.526,2624000,0,0,943930.526
  87283351, , , ,Programme d'Appui à la Finance Inclusive au Tchad (PAFIT),Ongoing,,01/02/2012,31/12/2015,,Chad, ,National, , ," - Etat
 - Programme des Nations Unies pour le Développement
 - United Nations Capital Development Fund"," - Gouvernement
 - Système des Nations Unies"," - Gouvernement
 - Multilatéral"," - Aides, Dons & Subventions
 - Contrepartie du Gvt", ,Financement Acquis," - Don
 - Financement intérieur public (Etat)",SECTEUR QUATERNAIRE,SANTE ET ACTION SOCIALE,Activités de santé humaine et d'action sociale, , , ,Finances et Budget,Axe 3: Protection de l'environnement et adaptation aux changements climatiques,Axe 3: Protection de l'environnement et adaptation aux changements climatiques,3.4 Lutte contre la désertification et conservation de la biodiversité,3.4.1 Lutte contre la désertification et conservation de la biodiversité, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443000,0,0,0,0,7000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424002.265,7000000,0,0,867002.265
  87283392, , , ,Projet d'Appui au Développement Local (PROADEL) II 2,Ongoing,,10/02/2012,30/09/2015,10/02/2012,Chad, ,National, , ," - Bénéficiaires
 - Etat
 - IDA/Banque Mondiale"," - Bénéficiaires
 - Gouvernement
 - Groupe Banque Mondiale"," - Gouvernement
 - Multilatéral
 - Société Civile"," - Aides, Dons & Subventions
 - Contrepartie du Gvt", ,Financement Acquis," - Don
 - Financement intérieur public (Etat)",SECTEUR PRIMAIRE,"108 - Aménagement Territoire, Décentra et Lib Locales", , , , ,"Aménagement Territoire, de l'Urbanisme et de l'Habitat",Axe 3: Protection de l'environnement et adaptation aux changements climatiques,Axe 3: Protection de l'environnement et adaptation aux changements climatiques,"3.2 Aménagement du territoire en milieu rural, urbain et périurbain","3.2.1 Aménagement du territoire en milieu rural, urbain et périurbain", ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75000000,4127583,0,0,0,951727,0,0,0,2786393,0,0,0,2111749,0,0,0,0,0,20766471.587,75000000,9977452,0,20766471.587
  87283345, , , ,Projet de la Route Transsaharienne (RTS) Section Bol-Frontière Niger,Ongoing,,19/03/2014,16/06/2019,19/03/2014,Chad," - Bol
 - Rig-Rig",District," - KANEM (Mao)
 - LAC (Bol)"," - MAMDI (Bol)
 - NORD-KANEM (Nokou)"," - Banque Africaine de Développement
 - Banque de Développement des États de l'Afrique Centrale"," - Banque de Développement des États d'Afrique Centrale
 - Groupe Banque Africaine de Développement",Multilatéral," - Aides, Dons & Subventions
 - Prêt (Bailleur)", ,Financement Acquis," - Don
 - Prêt",SECTEUR TERTIAIRE,TRANSPORT,Transport,200 - INFRASTRUCTURE ET SERVICES ÉCONOMIQUES,210 - TRANSPORTS ET ENTREPOSAGE,21020 - Transport routier,"Infrastructures, Transports et Aviation Civile",Axe 1: Développement de l’offre de production et des opportunités d’emplois décent,Axe 1: Développement de l’offre de production et des opportunités d’emplois décent,1.4 Développement des infrastructures économiques de base,1.4.1 Infrastructures/Transports,50000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113189000,0,0,0,0,0,0,22937511.799,113189000,0,0,22937511.799
  872833576, ,, ,Projet de la Route Transsaharienne (RTS) Section Massakory-Ngouri,Ongoing,,16/10/2012,31/12/2018,04/04/2012,Chad," - Massakory
 - Ngouri",District," - HADJER-LAMIS (Massakory)
 - LAC (Bol)"," - DAGANA (Massakory)
 - WAYI (Ngouri)",Banque Islamique de Développement,Banque Islamique de Développement,Multilatéral,Prêt (Bailleur), ,Financement Acquis,Prêt,SECTEUR TERTIAIRE,TRANSPORT,Transport,200 - INFRASTRUCTURE ET SERVICES ÉCONOMIQUES,210 - TRANSPORTS ET ENTREPOSAGE,21020 - Transport routier,"Infrastructures, Transports et Aviation Civile",Axe 1: Développement de l’offre de production et des opportunités d’emplois décent,Axe 1: Développement de l’offre de production et des opportunités d’emplois décent,1.4 Développement des infrastructures économiques de base,1.4.1 Infrastructures/Transports,110811520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110811520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8495374.74,110811520,0,0,8495374.74
